xpos,ypos,xvel,yvel
73.841,36.96,5.9897,-83.747
-1.4406,8.7249,-23.938,-18.771
-11.393,0.34635,-4.8476,-48.438
-11.483,-4.0955,-9.3581,-45.518
-5.1221,-8.2317,38.482,-36.379
-0.76421,-12.683,-0.0048995,-32.144
-3.5853,-12.724,-18.337,1.3137
-2.1583,-11.301,22.263,-22.81
-6.2803,-13.725,6.5877,-30.138
-9.1506,-14.647,-34.365,-8.8157
-10.023,-10.488,-16.025,1.287
-9.943,-8.2619,25.24,-1.9813
-5.7437,-1.4012,41.906,38.06
-7.1074,0.51444,-33.489,4.9105
-12.659,-7.3102,-68.54,-48.301
-18.832,-13.845,-115.77,-13.838
-28.038,14.124,-46.393,306.53
-4.1766,72.919,251.28,571.48
16.449,104.98,187.9,225.79
24.303,101.3,34.049,-11.096
-5.3747,16.536,-6.4132,-47.933
-7.0952,-3.6398,46.51,-73.746
-9.8963,-5.443,-57.233,-10.61
-19.638,-3.5771,-112.49,-11.649
-24.152,1.0514,-61.076,25.178
-26.352,1.2922,-2.692,-2.0404
-18.919,-1.5973,39.155,7.2231
-13.738,-3.5026,-2.9461,-3.4154
-6.3004,-12.479,38.487,-48.043
-2.9072,-16.624,47.795,-42.832
-3.0186,-14.071,43.033,-48.671
-9.9872,-10.326,-8.6869,-5.6926
-11.081,-6.637,-10.543,13.931
-9.1446,-3.4401,35.968,43.005
-6.165,-3.1851,56.319,13.678
-2.2668,-3.5214,17.298,-0.36471
-4.9454,1.2919,-40.041,45.881
-10.18,12.1,-11.521,121.25
4.4496,44.838,149.94,435.66
19.316,80.674,133.23,288.86
21.72,77.375,4.9341,-7.1433
14.117,63.835,-39.747,-38.557
-4.2337,16.476,15.592,3.5116
-2.1653,5.4823,-9.209,-35.488
-2.8897,3.3576,-53.088,-20.389
-7.0985,5.5698,-23.963,45.236
-19.064,4.2366,-71.664,11.348
-26.024,-1.0206,-41.782,-37.635
-11.471,-17.909,91.281,-134.34
0.9507,-27.05,80.263,-47.568
4.6913,-17.597,13.671,101.82
-1.7129,-11.544,-41.656,0.53146
-6.5034,-8.4533,-39.911,-1.4663
-7.9793,-9.9915,-4.8291,-27.328
-12.288,-16.319,-11.038,-46.042
-9.1137,-17.128,18.802,-38.906
-0.57066,-17.762,72.728,-43.324
17.022,-27.929,139.58,-137.4
47.124,-49.607,324.73,-290.16
65.769,-74.19,179.19,-189.84
53.066,-78.323,-43.974,-87.217
0.26733,-18.686,-27.788,44.236
-6.3402,-4.5024,8.6219,46.383
-12.856,-2.2756,-30.054,16.078
-14.769,-5.4062,2.2564,-32.064
-9.2661,-11.311,-0.85863,-40.206
-7.1283,-5.5215,31.407,67.453
-0.90004,-0.24171,17.031,28.851
-8.5735,-3.3,-62.619,5.3764
-11.46,-3.0448,-2.0027,23.462
-5.2279,-1.0366,60.487,31.84
-4.6317,7.6801,-18.582,32.682
-1.3215,5.1738,18.37,0.86907
-9.1677,-0.52001,-50.389,-7.1589
-18.294,-4.8282,-93.679,28.774
-13.569,-6.3296,8.019,18.101
-13.553,-9.1858,-6.8298,-19.389
-14.419,-13.756,-32.521,-64.348
-25.564,-9.6477,-88.25,-13.4
-56.594,1.6518,-340.63,45.802
-97.454,2.0519,-391.68,-69.242
-105.8,-14.13,-120.04,-107.64
-100.76,-16.604,-8.9066,47.128
-20.805,1.2804,7.322,40.129
-8.0499,1.6754,41.978,-2.4975
-8.2388,-3.2723,-29.063,-45.14
-11.186,-8.8269,-42.48,-64.488
-13.476,-10.887,-25.949,-13.397
-19.941,-12.465,-34.107,-26.854
-22.956,-6.9078,-15.386,33.667
-13.965,-5.1299,74.682,-18.902
-12.135,-11.794,-1.9217,-64.105
-10.06,-16.802,6.9079,-32.053
-3.5908,-15.48,23.129,19.42
-8.5218,-1.9351,-42.01,60.297
-12.03,5.7567,-21.072,41.968
-11.395,9.5168,23.33,8.9642
-8.7687,6.8297,-10.182,-8.8622
-3.734,-2.8037,13.008,-29.719
-8.0192,2.4638,-14.486,95.241
-13.337,24.534,-30.354,235.92
-18.289,61.454,-63.92,383.95
-30.275,79.175,-78.159,170.79
-20.03,84.827,25.496,65.283
-7.199,12.329,72.044,-73.535
0.21875,-7.6947,39.153,-50.235
-2.4004,-10.683,-33.899,-7.5297
-7.137,-0.86321,-27.242,48.809
-11.771,5.2684,-11.537,15.342
-18.238,6.3568,-39.534,9.2642
-15.7,5.9093,17.739,-5.5296
-3.4371,0.97524,67.46,-13.16
1.9569,2.1194,49.314,36.555
-2.3806,-1.9019,-15.182,1.6452
-4.8169,-7.0323,-50.167,-18.782
-9.8609,-9.4581,-6.2806,-5.2061
-11.803,-13.391,-16.51,9.173
-9.4256,-8.5313,3.9562,39.199
-7.5336,-4.2652,10.589,30.071
-13.135,-2.9245,-24.94,-13.245
-20.496,-5.7151,-54.072,-14.354
-33.38,-10.791,-93.897,-49.962
-33.401,-21.194,-86.705,-73.749
-56.334,-25.322,-293.75,-6.9158
-96.195,-23.692,-421.36,2.4595
-120.27,-19.922,-256.22,7.8548
-108.11,-12.989,22.198,1.5316
-14.232,2.5223,9.8387,30.973
-12.947,16.606,-30.716,65.079
-15.749,15.48,-12.458,-41.482
-12.01,6.5601,52.181,-73.062
-7.5978,-3.3747,35.096,-91.259
-8.2662,-13.638,-12.733,-68.087
1.0532,-20.891,57.175,-58.28
5.3469,-28.894,36.549,-52.903
6.2667,-21.263,18.219,44.018
0.028882,-13.621,-17.661,51.144
-4.797,-10.398,-22.238,-20.966
-17.798,-7.2757,-76.721,-1.4994
-14.609,-4.0445,31.749,21.581
-10.374,-3.3504,9.8023,-6.773
-9.6394,-6.9818,5.2342,-22.66
-6.1066,-7.0246,-6.0428,-14.137
-7.9678,-2.7698,-12.214,31.175
-9.3572,3.2393,-15.911,81.614
-4.5219,10.428,36.64,63.799
2.5944,10.912,74.258,33.411
1.6144,10.117,0.59568,52.344
13.132,21.017,118.58,140.09
41.089,57.583,300.73,375.93
69.914,78.558,272.67,228.69
76.362,58.399,67.087,-134.79
72.046,31.683,28.442,-110.24
1.2392,7.4535,-36.114,2.5289
-2.0951,7.3925,80.009,0.093015
2.9157,6.7384,80.96,-36.21
1.9206,-1.6035,-21.917,-51.262
2.2662,-4.9679,5.1733,-33.768
-1.0759,-4.6468,9.1719,24.016
-3.0362,-4.5268,46.246,-15.455
-1.2391,-5.6756,23.089,-32.469
-0.21666,-3.0775,-30.581,26.602
-1.0902,1.5214,-5.59,33.684
-6.1769,8.4981,15.7,25.443
-9.822,4.8593,-0.76482,-25.473
-7.685,-2.5615,12.209,-39.893
-0.51222,-0.2327,63.695,14.17
-3.0434,-6.6518,24.801,-9.2563
-6.9056,-15.87,2.6268,-39.989
-4.8307,-24.918,-2.1925,-66.486
-12.392,-28.402,-73.859,-88.557
-36.376,-31.799,-221.17,-73.618
-67.694,-50.596,-332.15,-226.19
-78.621,-72.216,-103.59,-212.71
-67.735,-82.925,45.581,-165.39
-12.141,-20.843,36.018,-20.945
-10.157,-2.1878,0.15638,-3.8807
-8.7043,2.8379,-1.3213,-0.076015
-4.7905,0.47791,30.064,-15.612
-5.3452,-1.9023,-18.981,-39.803
-6.0579,-2.2542,6.3325,-23.507
-9.507,-4.5312,-8.3441,-26.53
-13.791,-3.5647,-8.253,27.035
-12.111,8.832,44.583,107.88
-12.473,17.076,23.495,48.132
-11.39,12.101,6.7816,-39.857
-9.2014,7.885,5.6978,1.1957
-6.2261,1.0767,8.263,-3.1577
-0.87316,-8.77,36.02,-40.373
-1.0881,-11.681,-29.969,5.431
-19.271,-13.208,-170.48,13.356
-72.236,-16.021,-493.13,-9.7224
-112.16,-14.512,-327.67,-10.244
-111.59,-10.119,-9.8892,-0.8235
-22.664,3.8468,19.475,-7.159
-8.9706,-3.4989,42.172,-62.419
-1.4874,-9.8105,43.463,-41.477
0.5787,-6.7328,-0.20778,25.845
-1.0047,-1.6283,-14.988,37.417
-7.1195,0.12467,-35.87,-9.0941
-16.926,-0.98477,-63.46,3.7943
-9.576,-0.050515,3.2392,3.8525
-0.94844,-15.826,13.824,-122.24
-4.0843,-28.116,-4.6695,-81.323
-5.8948,-23.569,-9.0876,121.08
-14.48,-2.5556,-52.609,158.73
-17.022,7.8964,1.2236,1.0039
-17.978,5.8855,-1.4177,-15.857
-15.606,0.73731,20.807,-7.3451
-8.5688,-15.11,37.047,-66.376
-16.838,-21.558,-44.99,-26.78
-28.212,-5.7084,-94.079,189.96
-47.55,33.816,-178.42,394.3
-51.056,64.507,-47.403,180.76
-52.423,63.286,-18.359,27.708
-15.105,15.765,12.9,-5.6531
-8.1947,3.4994,16.007,-2.7146
-12.367,-2.6341,-34.574,-70.144
-14.762,-8.6869,-21.448,-75.762
-14.794,-7.965,-23.676,12.161
-12.568,-3.9938,2.6771,43.734
-2.4086,3.7595,60.776,-2.73
-7.4909,5.7991,-43.618,21.229
-10.823,2.9009,-37.573,6.505
-8.9785,5.4114,38.871,24.601
-13.591,10.429,-21.668,17.466
-10.834,-0.92115,42.599,-62.317
-3.9963,-9.3608,34.995,-6.9887
-12.396,-12.062,-56.092,-8.4888
-10.232,-14.397,3.4003,-7.5358
-13.64,-19.764,-17.812,-32.064
-15.557,-24.551,-38.623,-116.77
-23.175,-34.53,-104.51,-101.65
-54.014,-36.487,-303.42,-13.938
-89.407,-45.218,-283.59,-178.75
-85.969,-57.185,3.5517,-167.73
-67.638,-63.411,61.526,-93.711
-13.295,-11.282,16.921,-4.7763
-3.2719,3.937,36.794,-24.186
8.306,2.1632,88.44,-38.671
10.941,-7.0105,37.594,-72.747
2.5507,-11.308,-82.513,-40.153
-0.65137,-10.897,-12.307,-12.499
-3.7766,-10.367,-16.164,-7.7817
-4.8446,2.0505,16.363,86.959
-3.0491,12.413,33.752,69.918
-0.75362,6.7989,9.798,-33.102
1.9639,8.5712,36.31,15.818
2.8609,-1.5144,6.9741,-34.091
-6.9722,-6.5176,-53.407,-43.692
-9.7156,-15.511,2.4472,-69.391
-8.1355,-25.816,36.893,-77.515
-11.827,-28.083,-11.274,-45.713
-14.107,-27.401,-27.698,-56.546
-35.066,-33.454,-209.23,-75.659
-67.784,-30.908,-335.47,-20.812
-100.62,-22.332,-298.66,38.592
-105.34,-9.1051,-24.741,47.873
-22.444,4.138,20.689,23.958
-10.47,4.5372,23.254,5.2978
-5.0929,1.447,22.416,-39.764
-9.883,0.19929,-59.108,8.9584
-13.666,-1.8686,-18.647,21.818
-6.379,-7.0258,25.106,-50.225
-4.5071,-6.835,7.4607,19.688
-4.1438,-4.8707,-4.6122,19.488
0.1389,-6.2855,28.175,-2.8457
1.0021,-7.5658,11.447,-5.2911
-0.64122,-4.8496,29.713,5.0036
-3.6096,-5.1193,16.052,-1.6119
-8.1341,-9.062,-23.201,-8.6134
-4.8947,-5.8543,25.78,34.92
-9.6649,-2.279,0.46267,29.751
5.3991,0.32839,103.8,39.036
44.387,10.205,370.8,109.96
76.079,15.711,315.63,9.3077
67.371,4.804,-53.043,-42.397
56.289,1.0344,-3.8357,-6.3602
-0.70528,3.3271,-30.641,-10.052
-6.427,-2.8281,15.78,-43.974
0.34282,-5.6183,62.214,-45.017
4.1974,-5.8555,24.651,-24.847
9.8234,-7.9819,33.156,-43.261
7.2092,-9.0263,-44.865,-19.504
-10.127,-8.7453,-92.063,0.048307
-31.157,-9.0618,-125.39,17.152
-40.865,-7.6085,-65.221,9.3294
-36.634,-9.5566,-0.68338,0.30896
-26.769,-10.277,37.762,-14.385
-16.358,-5.0837,19.891,29.67
-15.994,-5.6178,-32.564,4.6724
-14.945,-2.7286,18.495,-9.7504
-5.928,-4.2398,58.751,-2.9232
-2.6363,-5.5727,26.044,30.786
15.076,1.1363,210.96,84.256
51.563,-1.5004,342.79,-58.235
69.412,-17.581,151.4,-98.479
77.215,-22.733,68.033,-12.917
6.2866,-8.7102,26.316,18.068
-0.074459,-0.085199,48.619,51.358
-3.2967,1.8254,-29.22,-0.15247
-6.228,-3.8683,-29.844,-58.007
-5.2657,-6.2023,49.379,-8.9909
-6.7481,-11.59,0.39851,-36.065
-11.16,-14.214,-29.517,-43.416
-9.7643,-15.612,17.135,-20.117
-7.3718,-14.73,12.105,-5.1942
-0.75533,-16.098,73.543,-47.858
-2.4668,-16.744,32.692,-36.294
-8.4135,-16.904,-15.585,-32.312
-13.452,-18.097,-10.978,-29.327
-15.722,-15.121,2.0691,-14.485
-14.906,-13.304,6.6339,-19.408
0.65892,-22.867,121.28,-118.91
33.715,-57.408,309.52,-335.65
55.256,-79.627,228.53,-204.42
55.68,-84.886,69.418,-30.359
1.2747,-17.194,-18.223,21.219
-12.81,-3.8324,-41.995,-35.294
-12.002,-2.0198,10.429,4.1025
-10.295,-3.4817,12.776,7.0177
-10.51,-5.9871,18.975,-44.758
-8.7796,-11.477,24.629,-29.841
-12.346,-11.163,3.0082,-14.964
-7.5239,-8.9341,41.122,-4.3168
-1.8915,-13.912,34.74,-51.801
-1.272,-17.901,38.661,-50.779
4.5464,-9.2629,44.045,35.776
-2.388,-9.5676,-3.8683,-23.459
-2.5178,-9.1995,15.803,18.087
-4.9759,-3.8248,-3.9108,27.636
-9.2883,-7.7005,-32.359,-31.126
-5.1363,-12.435,44.555,-23.619
-4.7072,-13.693,-59.354,-7.15
-46.11,-14.225,-404.4,-36.109
-90.617,-9.9219,-342.08,15.396
-121.43,-1.8785,-212.23,81.134
-114.64,6.5348,-16.775,69.618
-24.609,8.2857,11.985,18.702
-14.254,5.1519,11.791,-21.825
-10.011,-3.9514,16.43,-69.505
-4.3229,-9.6641,37.564,-25.679
-1.32,-7.1101,16.976,9.223
-2.4999,-3.0576,-11.747,2.6877
-9.3201,-5.6571,-24.141,-28.698
-16.096,-4.0039,-16.208,12.106
-19.082,-3.8219,-7.2015,25.462
-13.903,-6.8626,37.589,-13.033
-8.8863,-3.417,21.139,20.725
-5.4776,0.58844,12.03,19.533
-4.1436,2.2251,18.524,14.666
-7.7482,-4.0554,-25.069,-28.188
-11.17,-9.2333,-2.3273,-33.193
-13.39,-12.377,-4.899,-17.962
-7.625,-17.072,52.489,-50.63
-5.7779,-29.15,-21.421,-123.55
-42.966,-41.039,-336.04,-207.81
-86.139,-76.53,-352.21,-329.56
-83.91,-91.806,1.5398,-177.64
-74.965,-81.134,63.298,-6.9124
-15.002,-13.64,14.836,5.9545
-2.3271,-7.7881,73.626,-36.804
2.4841,-9.3478,19.061,-18.725
-2.3428,-7.9883,-38.17,9.548
-4.6109,-4.9436,-20.647,-0.79876
-10.065,-5.6448,-10.109,-6.551
-13.802,-10.516,-26.319,-29.565
-14.427,-9.0129,-12.98,7.0939
-15.917,-3.6394,-17.313,37.375
-21.246,2.8184,-25.513,52.226
-13.24,0.83382,24.441,-22.356
-11.225,-9.8599,-7.7968,-66.056
-9.1482,-15.71,-9.0519,-12.885
-11.829,-13.797,-28.427,20.748
-3.6751,-14.227,30.743,15.98
-0.49865,-15.778,-3.135,-14.324
-32.499,-14.241,-335.3,-21.249
-81.55,-16.057,-460.83,-38.573
-99.768,-20.203,-123.66,-23.788
-103.27,-17.137,-30.221,23.623
-80.727,-12.788,34.382,2.8391
-5.8889,-5.7874,39.118,-27.811
8.8322,-11.631,53.773,-52.113
12.23,-10.133,48.056,-3.9521
3.4097,-5.5601,-37.641,4.4779
-2.6034,-2.6785,-3.9869,15.604
-6.0962,-1.2692,-9.2871,-18.519
-2.9299,-5.7499,24.888,-42.362
7.5259,-8.9099,100.17,-14.256
9.9746,-11.089,28.357,-7.6459
5.0584,-12.967,-23.625,-29
-2.9347,-9.4852,-37.687,13.43
-12.994,-10.685,-56.165,-28.272
-14.133,-15.08,-7.4696,-24.522
-21.374,-13.864,-52.198,-30.03
-26.808,-14.924,-88.226,-24.27
-31.618,-17.708,-45.304,-34.913
-45.441,0.15939,-192.27,162.85
-80.809,34.456,-340.15,242.63
-94.162,45.689,-139.98,46.369
-79.363,36.644,72.456,-76.017
-15.106,4.0678,8.7043,-62.985
-9.0072,-2.4886,-6.5091,-38.646
-8.5266,-3.4089,-3.455,-5.6774
-1.3668,-5.5067,54.695,0.073278
3.344,-0.48324,37.47,18.336
5.9882,3.3202,42.624,5.3947
5.6866,0.036763,14.02,-30.34
0.98723,-3.521,-7.8784,-23.229
-3.4584,-4.1871,-6.3319,16.667
-9.4716,-6.3216,-26.895,-19.245
-15.142,-2.4777,-21.93,-0.97474
-12.491,-3.9009,6.3938,-38.222
-8.642,-6.1044,11.832,-18.103
-7.2733,-6.3959,-8.6875,27.502
-9.8314,-7.1776,-23.375,-6.3414
-10.895,-9.2594,9.5483,-15.729
-14.1,-10.33,-40.141,9.1995
-29.542,-3.7472,-171.44,49.296
-74.687,7.1038,-447.37,35.513
-101.53,3.9814,-247.28,-32.849
-96.122,-3.1363,36.848,-20.764
-70.492,-1.8737,97.248,-34.307
-12.361,7.9283,12.851,16.74
0.79439,14.454,54.331,13.259
3.2783,9.0928,-12.153,-12.181
0.18405,7.0307,-27.926,-22.022
-8.5547,0.49163,-66.456,-47.455
-8.5776,-4.7601,25.573,-38.729
3.9355,-6.5897,137.47,-28.303
13.423,-6.349,55.759,4.685
5.9137,-0.94273,-69.812,59.583
-2.3508,8.0926,-39.691,57.283
1.47,6.9809,78.093,-24.36
2.3648,2.5453,50.547,-0.52799
-2.2112,3.8153,-7.4456,11.404
2.5597,0.58006,16.897,-2.493
3.7454,-11.788,1.3024,-43.023
-6.1633,-21.878,-41.099,-47.719
-16.834,-17.929,-84.273,-0.30251
-22.994,-21.581,-60.303,-102.99
-46.355,-37.13,-290.31,-195.52
-85.069,-76.183,-371.51,-356.87
-90.203,-103.05,-101.77,-192.27
-79.649,-92.847,29.794,7.0928
-5.0831,-23.586,69.162,-30.922
4.6755,-14.793,37.1,-3.0977
7.1013,-10.658,31.018,48.063
7.5073,-3.3802,-4.3972,33.294
0.16323,-2.4008,-39.121,-19.931
-3.5258,-0.60991,-19.662,31.815
-11.714,5.6531,-25.474,59.969
-16.718,6.1363,-10.566,-4.8483
-5.3713,3.4426,83.119,10.064
-6.8559,5.2277,-13.458,33.368
-10.63,-7.435,-47.37,-51.833
-7.2805,-10.609,11.928,-10.979
-10.357,-8.3552,-5.3476,-2.1449
-12.019,-5.4252,-2.108,13.064
-12.218,-1.8289,-4.1063,7.3761
-14.423,2.6179,32.745,30.193
-2.1782,3.0307,59.785,42.554
-4.8967,7.1668,-50.691,85.781
-17.904,20.371,-117.63,179.21
-23.639,49.837,-16.521,337.07
-30.031,63.385,-47.471,163.19
-39.364,61.077,-68.346,34.528
-9.5759,16.127,-14.597,-3.5321
-11.567,1.7846,-57.882,-30.13
-27.741,-6.244,-136.76,-22.582
-35.748,-6.7798,-63.71,-14.821
-30.905,-9.2232,31.219,-17.937
-21.019,-16.358,45.962,-54.002
-12.924,-20.918,7.2594,-51.891
-5.625,-17.711,44.087,0.23902
-5.3308,-17.051,40.837,-18.477
-4.8315,-19.603,16.967,-41.041
-8.3966,-23.956,-15.442,-33.636
-11.301,-19.546,-28.297,42.891
-19.374,-4.2906,-35.727,71.327
-23.958,6.4532,-15.99,38.511
-21.808,2.4492,-7.5831,-30.224
-23.673,-5.006,-48.81,-22.355
-33.771,12.453,-117.7,200.92
-37.58,54.757,-67.806,383.84
-33.959,82.338,27.773,215.74
-40.457,78.775,-84.861,11.64
-35.62,55.046,-41.894,-83.59
-8.2709,3.7146,21.201,-79.629
-3.044,-9.0982,-12.002,-79.806
-7.2316,-11.281,-28.265,0.75075
-16.667,-6.7891,-55.341,20.633
-23.811,-7.2797,-52.687,-43.079
-23.075,-10.243,-2.5895,-15.398
-16.567,-7.3919,11.179,44.158
-21.344,-10.304,-64.427,-18.268
-24.668,-14.094,-71.415,-54.45
-22.387,-18.785,-36.295,-12.115
-23.05,-20.789,-7.9067,-22.672
-18.498,-18.858,43.178,-13.513
-12.439,-13.134,15.382,30.83
-7.3208,-9.5936,18.424,-1.924
-5.9174,-10.584,-36.671,-23.611
-21.297,0.57091,-116.98,97.02
-59.093,21.968,-343.45,218.16
-84.372,34.723,-237.08,145.63
-91.13,39.124,-88.471,95.615
-80.824,45.039,27.692,76.56
-15.835,10.782,11.865,0.45732
-10.595,4.7332,6.9033,-0.26247
-8.645,1.9797,23.032,-18.404
-3.2238,-6.7938,43.479,-63.446
4.6194,-8.6872,69.681,-4.1027
0.99201,-7.9917,1.7312,-15.837
-1.5417,-9.4935,-15.504,-43.817
0.4672,-13.355,32.131,-42.134
-4.7429,-16.868,-35.157,-25.554
-4.0823,-8.8466,54.476,66.258
-0.11739,-6.3182,25.306,7.4174
-3.4254,-1.849,11.339,5.2375
-4.9477,4.7428,-16.268,41.254
-6.6639,7.0865,9.7492,22.753
0.55124,4.9815,62.991,-9.5666
12.111,15.215,140.84,116.35
47.644,35.16,379.23,222.38
75.405,56.153,258.07,196.27
75.976,58.744,-6.5227,-1.5499
-1.2491,10.775,-51.746,-12.299
-7.7012,0.49137,14.817,-33.47
-0.47165,-4.2842,79.998,-62.122
8.2652,-15.391,72.893,-89.073
2.9362,-19.069,-50.256,-32.096
-0.15841,-10.737,-39.999,70.291
-1.7875,0.19028,29.118,91.548
-4.8333,-0.38946,-22.014,-12.163
-6.6078,-6.1685,-51.067,-19.014
-7.4063,-8.463,4.1559,6.2417
-12.344,-10.009,-2.8583,13.216
-4.7824,-10.954,30.258,5.3392
-0.87007,-10.932,46.961,3.6084
1.967,-9.5051,19.538,22.293
-1.9131,-0.90908,9.3825,27.447
-6.1467,5.528,-20.452,24.357
-5.799,8.2481,50.165,47.692
-14.591,6.1448,-118.24,10.64
-51.125,16.242,-301.92,121.12
-81.512,21.146,-255.3,97.801
-82.858,18.461,47.929,16.791
-54.609,19.946,143.87,45.676
-15.646,8.9439,3.6745,-0.60154
-14.918,0.97373,-6.3516,-22.08
-11.689,-4.0133,26.509,-49.761
-11.053,-2.571,9.2697,5.9472
-15.324,0.39498,6.3273,21.204
-18.77,0.21053,-36.262,-8.5196
-13.561,3.8871,34.933,34.284
-11.527,5.6389,8.5993,49.811
-14.374,3.6235,-13.843,-13.704
-9.8997,-1.9921,26.459,-9.2569
-8.5854,-8.0041,-27.884,-23.486
-8.3868,-6.9932,-2.2174,27.053
2.1078,-8.7906,56.797,4.9382
9.1905,-9.1851,101.4,-7.1132
6.8085,-17.166,-0.64488,-56.298
-1.3564,-19.347,-28.21,-44.865
5.8591,-26.094,59.239,-51.574
13.063,-27.785,155.47,0.50655
39.891,0.40362,351.34,179.96
81.419,10.741,361.94,42.939
85.514,1.6405,21.304,-70.486
72.214,0.26853,-43.273,-8.0054
-2.6504,7.5932,-38.531,46.737
-17.6,7.9321,-48.949,8.5511
-18.503,0.99871,-16.158,-48.931
-16.918,-2.6518,16.44,-2.0369
-14.066,-3.9615,13.183,3.2562
-0.70548,-12.213,59.087,-56.192
6.2612,-14.294,56.605,-62.751
6.7896,-18.768,21.414,-46.254
5.2457,-18.817,17.62,-30.051
3.5576,-15.821,-10.969,-7.1575
-8.809,-11.595,-79.755,15.763
-7.8897,-6.1247,11.976,59.437
-6.6632,-2.7635,-7.0708,16.948
-0.44452,-3.2469,45.163,-25.502
9.1123,-9.1163,68.868,-28.692
8.4067,-17.066,45.575,-65.569
-4.066,-14.642,-91.022,38.686
-11.606,14.258,-29.895,291.02
1.7036,60.615,176.6,424.34
13.412,89.496,142.94,256.97
16.268,88.679,22.63,56.443
21.034,80.772,124.45,-8.5953
-3.1803,11.733,11.779,-55.854
-4.6068,-4.7792,14.147,-66.973
-2.7,-10.337,25.704,-1.0325
1.4902,-11.116,66.664,-8.0386
-3.7154,-15.691,-20.974,-54.668
-10.58,-11.787,-24.443,4.754
-14.215,-8.3756,-14.28,22.987
-15.995,0.33744,-11.148,71.886
-21.123,7.2576,-43.041,48.481
-28.996,11.441,-71.074,44.767
-21.179,7.9257,21.544,3.1155
-17.244,-0.28322,-17.747,-20.521
-22.951,-7.1834,-39.017,-37.481
-11.808,-7.5301,47.3,6.9895
-4.0871,-6.0422,51.947,21.862
2.1209,-9.0576,61.019,-18.225
6.5102,0.52737,35.035,46.809
1.913,3.7811,17.6,37.605
1.8557,3.1077,51.18,-18.086
21.014,25.89,271.95,246.03
70.641,58.878,430.17,297.44
93.894,57.011,160.45,-16.415
90.196,44.341,6.707,-15.516
3.6429,7.5186,-46.258,-45.491
-9.1922,0.78366,-23.319,-27.202
-7.4707,-1.8415,27.852,-25.926
-1.924,-2.6067,58.722,-12.754
-5.2343,1.4883,-25.793,25.172
-9.4726,6.8726,-62.556,24.321
-10.187,4.3653,22.171,-39.835
-7.8482,-7.6221,16.728,-98.644
-15.877,-12.979,-57.681,-28.894
-15.88,-12.467,-51.866,13.207
-21.519,-8.1751,-28.178,8.4809
-16.797,-8.6853,13.359,-14.01
-9.8641,-7.03,50.697,18.081
-8.3931,-0.99654,11.462,62.431
-5.7198,5.0352,24.414,19.584
-11.357,2.5283,-53.452,-3.6554
-18.654,3.0623,-70.239,3.7495
-11.369,-3.3172,58.763,-55.46
40.271,-10.476,504.92,-52.301
83.843,-18.035,349.19,-27.718
86.469,-14.712,29.766,19.919
13.633,-3.2211,61.626,12.749
10.686,-6.2803,58.795,-16.98
9.9536,-12.533,7.0276,-70.469
2.6623,-15.841,-48.467,-15.627
-9.5562,-12.905,-100.68,5.6013
-17.518,-5.7098,-28.663,30.4
-16.144,-0.19802,-21.684,66.083
-20.38,2.8135,-21.66,82.911
-13.934,8.4042,18.316,50.659
-3.2355,12.97,77.519,36.453
-1.2229,10.112,34.235,17.725
-4.0594,-7.4423,-51.88,-104.09
-11.957,-24.426,-54.781,-61.865
-16.926,-23.566,-36.441,29.844
-19.057,-15.171,9.8246,124.61
-30.054,3.5462,-115.79,116.32
-50.039,33.707,-215.84,312.71
-62.719,60.003,-134.08,232.38
-61.327,58.746,-1.7088,-4.2585
-52.095,40.79,50.466,-66.821
-13.896,7.1109,-9.9795,-24.196
-12.382,7.5152,-21.19,10.243
-13.459,2.8452,-12.279,-78.603
-14.919,-14.589,-17.666,-117.76
-15.963,-21.585,-13.874,-37.479
-16.304,-15.542,-3.2831,10.919
-12.824,-16.226,16.797,-22.27
-7.649,-20.158,11.802,-28.943
-9.4981,-15.54,-28.893,12.229
-15.69,-7.6953,-54.049,36.676
-10.025,-4.8831,19.422,22.441
-13.13,-2.5025,-4.2824,-14.939
-14.089,-8.7466,-32.501,-43.15
-18.428,-13.87,-23.565,-15.58
-15.17,-13.275,67.659,-4.4791
-11.052,-14.644,16.031,-29.664
-13.596,-12.837,-32.301,13.226
-23.53,-3.8133,-106.17,41.032
-54.55,2.9129,-305.26,7.3897
-100.68,-13.91,-483.37,-96.071
-122.9,-31.281,-219,-97.929
-112.45,-31.463,62.186,13.856
-23.179,0.53259,3.191,51.115
-13.18,2.5505,0.74672,-27.419
-8.1209,-2.6774,28.305,-30.857
-4.255,3.5301,58.97,36.746
-1.7305,6.0477,45.981,3.7905
4.9043,1.376,51.736,-65.157
4.5972,-5.1559,4.6539,-18.55
-7.3117,-7.7061,-56.732,0.81117
-11.813,-6.9851,-16.371,-6.2962
-18.935,-5.5951,-21.436,22.443
-15.061,-5.6164,52.047,-14.394
-11.54,-7.7761,-4.8746,-17.663
-10.403,-4.5277,9.4481,8.547
-10.507,-0.45317,13.29,8.2323
-3.0304,-5.2163,29.914,-34.478
1.0415,-13.023,54.153,-45.017
-0.47987,-18.154,-17.138,-25.141
-0.55057,-19.446,7.3599,-24.666
-0.71406,-17.662,39.873,-30.076
-6.3474,-5.0789,30.184,12.502
8.459,-9.0396,164.45,-80.215
44.136,-38.125,313.72,-300.13
62.256,-70.91,178.53,-262.36
61.724,-84.265,25.758,-78.208
48.895,-69.628,29.624,-12.241
